ticker,Date,vader_score,n_headlines,finbert_score
AMZN,2023-06-14,0.28091666,12,0.20210451
AMZN,2023-06-15,0.0635,12,-0.25962994
AMZN,2023-06-16,0.18840002,12,0.10027326
AMZN,2023-06-17,0.13436,5,-0.083733104
AMZN,2023-06-18,-0.135125,4,0.025061823
AMZN,2023-06-19,-0.004314286,7,0.08923352
AMZN,2023-06-20,0.050300002,12,0.2024176
AMZN,2023-06-21,0.017849999,12,-0.19518173
AMZN,2023-06-22,0.15175001,12,0.30668396
AMZN,2023-06-23,0.083566666,12,-0.29341546
AMZN,2023-06-24,0.007714289,7,0.14132117
AMZN,2023-06-25,0.30745554,9,0.047005977
AMZN,2023-06-26,0.06943334,12,-0.10858444
AMZN,2023-06-27,0.22399168,12,-0.060256675
AMZN,2023-06-28,0.073024996,12,0.036044445
AMZN,2023-06-29,0.28755832,12,0.28435934
AMZN,2023-06-30,0.34165832,12,0.33381557
AMZN,2023-07-01,0.314275,4,-0.07793533
AMZN,2023-07-02,0.1533375,8,0.15389624
AMZN,2023-07-03,0.07683334,12,-0.1413695
AMZN,2023-07-04,0.19579999,10,0.09700575
AMZN,2023-07-05,0.19681667,12,-0.06751684
AMZN,2023-07-06,0.18276668,12,0.12434206
AMZN,2023-07-07,0.30144167,12,-0.107744426
AMZN,2023-07-08,0.28825998,5,-0.041785657
AMZN,2023-07-09,-0.013233334,3,-0.061523616
AMZN,2023-07-10,0.22651666,12,0.20988558
AMZN,2023-07-11,0.22981668,12,0.28234538
AMZN,2023-07-12,0.09854167,12,0.11408465
AMZN,2023-07-13,0.0050333343,12,0.031950697
AMZN,2023-07-14,0.16454166,12,-0.06169915
AMZN,2023-07-15,0.2751,6,0.05622974
AMZN,2023-07-16,0.09328333,6,0.4135487
AMZN,2023-07-17,0.10435834,12,0.19416451
AMZN,2023-07-18,0.13353334,12,-0.14029546
AMZN,2023-07-19,0.19720833,12,-0.021660386
AMZN,2023-07-20,0.12261667,12,0.06238948
AMZN,2023-07-21,0.11773334,12,0.14959984
AMZN,2023-07-22,0.2891,5,0.13157527
AMZN,2023-07-23,0.3346857,7,0.17001465
AMZN,2023-07-24,0.12808333,12,0.27655947
AMZN,2023-07-25,0.11045,12,-0.18058209
AMZN,2023-07-26,0.084566675,12,-0.04826003
AMZN,2023-07-27,0.13395834,12,0.034813117
AMZN,2023-07-28,0.13913333,12,0.04511884
AMZN,2023-07-29,0.28140002,2,0.04546375
AMZN,2023-07-30,0.107187495,8,0.1605512
AMZN,2023-07-31,0.24044998,12,0.10742844
AMZN,2023-08-01,0.00925833,12,-0.17152178
AMZN,2023-08-02,0.065,12,0.09379104
AMZN,2023-08-03,0.17838334,12,-0.18017001
AMZN,2023-08-04,0.28974167,12,0.043886352
AMZN,2023-08-05,0.12396364,11,-0.25332147
AMZN,2023-08-06,0.12673333,6,0.05426785
AMZN,2023-08-07,0.11085833,12,0.15934269
AMZN,2023-08-08,0.23910834,12,0.21741273
AMZN,2023-08-09,0.22056668,12,0.3132675
AMZN,2023-08-10,0.346675,12,0.12807816
AMZN,2023-08-11,0.15819167,12,0.069397666
AMZN,2023-08-12,0.1937,4,0.13211109
AMZN,2023-08-13,0.2940375,8,0.10099651
AMZN,2023-08-14,0.18374167,12,0.1535386
AMZN,2023-08-15,0.28720835,12,0.2996066
AMZN,2023-08-16,0.08678333,12,0.097282864
AMZN,2023-08-17,0.20442499,12,-0.0105994865
AMZN,2023-08-18,0.004874999,12,-0.2234164
AMZN,2023-08-19,0.20467143,7,0.008583876
AMZN,2023-08-20,0.3555778,9,0.09184425
AMZN,2023-08-21,0.120575,12,0.03670061
AMZN,2023-08-22,0.09685,12,-0.04745327
AMZN,2023-08-23,0.15639167,12,-0.08027001
AMZN,2023-08-24,0.18825,12,0.18563958
AMZN,2023-08-25,0.098958336,12,0.10533304
AMZN,2023-08-26,0.254675,8,0.13860463
AMZN,2023-08-27,0.3634375,8,0.028548978
AMZN,2023-08-28,0.16465001,12,0.10784131
AMZN,2023-08-29,0.28719166,12,-0.09430737
AMZN,2023-08-30,0.14931667,12,-0.1050672
AMZN,2023-08-31,0.31608334,12,0.22263336
AMZN,2023-09-01,0.28501666,12,0.22447474
AMZN,2023-09-02,0.5267,1,0.03973277
AMZN,2023-09-03,0.03558,5,0.053698838
AMZN,2023-09-04,0.32517144,7,0.18364045
AMZN,2023-09-05,0.21126665,12,-0.05545473
AMZN,2023-09-06,0.021266669,12,-0.3570839
AMZN,2023-09-07,0.19240908,11,0.095538855
AMZN,2023-09-08,0.18118334,12,0.015831329
AMZN,2023-09-09,0.22998333,6,0.08832949
AMZN,2023-09-10,0.22693335,3,0.19072944
AMZN,2023-09-11,0.050475,12,0.048629124
AMZN,2023-09-12,0.1717,12,-0.16170865
AMZN,2023-09-13,0.26370832,12,0.17374517
AMZN,2023-09-14,0.34805834,12,0.13573855
AMZN,2023-09-15,0.061166663,12,-0.062018868
AMZN,2023-09-16,0.18373334,6,0.049824458
AMZN,2023-09-17,0.4263917,12,0.020455495
AMZN,2023-09-18,0.03160833,12,-0.048415497
AMZN,2023-09-19,0.20645833,12,0.09589561
AMZN,2023-09-20,0.18264998,12,0.03206419
AMZN,2023-09-21,0.0619,12,-0.26139426
AMZN,2023-09-22,0.142775,12,0.092288785
AMZN,2023-09-23,0.17472856,7,0.1285939
AMZN,2023-09-24,0.3548625,8,-0.15190053
AMZN,2023-09-25,0.061350003,12,0.22719765
AMZN,2023-09-26,0.079733334,12,-0.17271304
AMZN,2023-09-27,0.09065834,12,-0.18317877
AMZN,2023-09-28,0.17106666,12,0.042597618
AMZN,2023-09-29,0.19918333,12,-0.14051777
AMZN,2023-09-30,0.08588751,8,0.026897091
AMZN,2023-10-01,0.07355714,7,0.078670725
AMZN,2023-10-02,0.245925,12,-0.018953806
AMZN,2023-10-03,0.19105,12,0.058937524
AMZN,2023-10-04,0.20426667,12,0.15562207
AMZN,2023-10-05,-0.028966665,12,-0.25290978
AMZN,2023-10-06,0.18659167,12,0.07351977
AMZN,2023-10-07,0.16784,5,0.044526774
AMZN,2023-10-08,0.06578,5,0.18549576
AMZN,2023-10-09,-0.02393333,12,0.057036713
AMZN,2023-10-10,0.18669999,12,-0.020779401
AMZN,2023-10-11,0.17137499,12,-0.050836086
AMZN,2023-10-12,0.24514167,12,0.06424105
AMZN,2023-10-13,0.11236667,12,0.075678945
AMZN,2023-10-14,0.14096667,6,0.32804552
AMZN,2023-10-15,0.36098334,6,-0.03256777
AMZN,2023-10-16,0.22628182,11,0.090363905
AMZN,2023-10-17,0.056441665,12,-0.08506081
AMZN,2023-10-19,0.25844285,7,0.2603642
AMZN,2023-10-24,0.22649999,12,0.17829417
AMZN,2023-10-26,0.042083334,12,-0.38617393
AMZN,2023-10-27,0.15286668,12,0.15343688
AMZN,2023-10-30,0.07424167,12,-0.032589924
AMZN,2023-10-31,0.060916666,12,-0.1990511
AMZN,2023-11-01,0.28591427,7,0.15401027
AMZN,2023-11-02,0.16212499,12,0.10126892
AMZN,2023-11-03,0.33196667,12,0.1260015
AMZN,2023-11-04,0.3548,2,0.31955394
AMZN,2023-11-05,0.049944445,9,0.09997435
AMZN,2023-11-06,0.22580001,5,0.13573791
AMZN,2023-11-07,0.56233996,5,-0.11035617
AMZN,2023-11-08,-0.18416667,3,-0.32772234
AMZN,2023-11-09,0.18128334,12,0.10747153
AMZN,2023-11-10,0.15377499,12,0.25058728
AMZN,2023-11-11,0.40363333,3,0.040723037
AMZN,2023-11-12,0.25867498,8,0.30525476
AMZN,2023-11-13,0.2431,12,-0.024014845
AMZN,2023-11-14,0.27634168,12,0.06274767
AMZN,2023-11-15,0.22610001,12,0.050115716
AMZN,2023-11-16,0.17503333,12,0.21108276
AMZN,2023-11-17,0.20067501,12,0.03323405
AMZN,2023-11-18,0.41403332,3,0.2103461
AMZN,2023-11-19,0.38661668,6,-0.054267455
AMZN,2023-11-20,0.28204167,12,0.01991295
AMZN,2023-11-21,0.27649167,12,0.24468903
AMZN,2023-11-22,0.23755,12,0.11442735
AMZN,2023-11-23,0.26291665,12,0.12679581
AMZN,2023-11-24,0.18808334,12,-0.014627221
AMZN,2023-11-25,0.23527142,7,0.07284089
AMZN,2023-11-26,0.35055003,6,0.12800954
AMZN,2023-11-27,0.2857667,12,0.14108138
AMZN,2023-11-28,0.23344167,12,-0.002059125
AMZN,2023-11-29,0.30245,12,0.2590258
AMZN,2023-11-30,0.06415,12,0.23919146
AMZN,2023-12-01,0.23576666,12,0.13718744
AMZN,2023-12-02,0.52695,6,-0.07646928
AMZN,2023-12-03,0.060345456,11,0.25519836
AMZN,2023-12-04,0.282475,12,-0.06402398
AMZN,2023-12-05,0.092275,12,-0.15092671
AMZN,2023-12-06,0.07045833,12,-0.039787192
AMZN,2023-12-07,0.21991666,12,0.039407536
AMZN,2023-12-08,0.36036667,12,0.13975386
AMZN,2023-12-09,-0.018366665,6,0.04945008
AMZN,2023-12-10,0.22575,8,0.043791305
AMZN,2023-12-11,0.12815,12,0.10241727
AMZN,2023-12-12,0.21174999,12,-0.115895696
AMZN,2023-12-13,0.26839998,12,-0.04325907
AMZN,2023-12-14,0.12845714,7,0.07989291
AMZN,2023-12-15,0.207375,12,0.18799408
AMZN,2023-12-16,0.09465834,12,-0.011644721
MSFT,2022-04-26,-0.024350002,12,-0.2725335
MSFT,2022-04-27,0.14644167,12,0.01635595
MSFT,2022-04-28,0.054258335,12,0.17948397
MSFT,2022-04-29,0.18304168,12,0.13387187
MSFT,2022-04-30,-0.035699997,6,0.10590562
MSFT,2022-05-01,0.21423334,3,0.12935562
MSFT,2022-05-02,0.11293334,12,0.067325026
MSFT,2022-05-03,0.22379999,10,0.034979258
MSFT,2022-05-04,0.1627375,8,0.37164
MSFT,2022-05-05,-0.013799998,12,-0.14789028
MSFT,2022-05-06,-0.047266666,12,-0.14796163
MSFT,2022-05-07,0.45193335,3,0.43772504
MSFT,2022-05-09,0.235375,12,-0.36459795
MSFT,2022-05-10,0.15134166,12,0.07240509
MSFT,2022-05-11,0.16720833,12,-0.018440494
MSFT,2022-05-12,0.066775,12,-0.20562784
MSFT,2022-05-13,0.06903333,12,-0.022470089
MSFT,2022-05-14,0.15165,2,0.07569416
MSFT,2022-05-15,0.0,1,0.4568058
MSFT,2022-05-16,0.046758335,12,-0.040077154
MSFT,2022-05-17,0.137325,12,0.25476423
MSFT,2022-05-18,0.18479998,12,-0.51044774
MSFT,2022-05-19,0.14823334,12,-0.090134315
MSFT,2022-05-20,0.10534546,11,0.17557769
MSFT,2022-05-21,0.6705,1,0.040179055
MSFT,2022-05-22,0.27115,2,0.31392962
MSFT,2022-05-23,0.14561667,12,0.1442994
MSFT,2022-05-24,0.13741668,12,0.11638705
MSFT,2022-05-25,0.104399994,11,0.21829148
MSFT,2022-05-26,0.20789166,12,0.11428473
MSFT,2022-05-27,0.0069888895,9,0.10866679
MSFT,2022-05-28,0.4551,4,0.19314384
MSFT,2022-05-30,0.07636,5,-0.015101677
MSFT,2022-05-31,0.057909086,11,0.06529489
MSFT,2022-06-01,0.00010833641,12,-0.18750231
MSFT,2022-06-02,0.119349994,12,-0.12020346
MSFT,2022-06-03,-0.0037571448,7,0.022169998
MSFT,2022-06-04,0.25,1,0.20912324
MSFT,2022-06-05,0.1591,2,0.029961424
MSFT,2022-06-06,0.18671112,9,0.14708667
MSFT,2022-06-07,0.18437144,7,0.1386071
MSFT,2022-06-08,0.002133336,12,-0.20183004
MSFT,2022-06-09,0.14658333,12,0.14653896
MSFT,2022-06-10,-0.11060834,12,-0.13780324
MSFT,2022-06-11,0.31845,2,0.06855246
MSFT,2022-06-12,0.14286667,3,0.20544612
MSFT,2022-06-13,-0.215225,12,-0.20556319
MSFT,2022-06-14,0.07056667,12,0.11175892
MSFT,2022-06-15,0.10278333,12,0.31966415
MSFT,2022-06-16,-0.30730835,12,-0.27900115
MSFT,2022-06-17,-0.22558,10,-0.069307804
MSFT,2022-06-18,0.24695,2,0.5402599
MSFT,2022-06-19,0.35645,2,0.09045974
MSFT,2022-06-20,0.14038572,7,0.09243061
MSFT,2022-06-21,0.20808181,11,0.3023112
MSFT,2022-06-22,0.1779,12,0.04285532
MSFT,2022-06-23,0.15805833,12,0.17308871
MSFT,2022-06-24,0.23930834,12,0.085389934
MSFT,2022-06-25,0.3715,2,-0.10837011
MSFT,2022-06-26,0.29163334,3,-0.24055521
MSFT,2022-06-27,0.1689,12,-0.45333967
MSFT,2022-06-28,-0.028008332,12,-0.1946251
MSFT,2022-06-29,0.14734167,12,0.0061024777
MSFT,2022-06-30,0.059483334,12,-0.1606858
MSFT,2022-07-01,0.2042,10,0.14060253
MSFT,2022-07-02,0.22625001,6,0.011306085
MSFT,2022-07-03,0.2023,1,0.03193268
MSFT,2022-07-04,0.1953,3,0.08638682
MSFT,2022-07-05,-0.021850003,12,-0.07503587
MSFT,2022-07-06,0.10417,10,-0.0188939
MSFT,2022-07-07,-0.03021667,12,0.056114048
MSFT,2022-07-08,0.12723333,9,-0.14369307
MSFT,2022-07-09,-0.1909,2,-0.04571286
MSFT,2022-07-10,0.0,1,-0.013143031
MSFT,2022-07-11,0.29736,10,0.075675055
MSFT,2022-07-12,-0.05956,10,-0.28296277
MSFT,2022-07-13,0.12951818,11,0.09868047
MSFT,2022-07-14,0.009500002,12,-0.014911394
MSFT,2022-07-15,0.14896667,12,0.27441928
MSFT,2022-07-16,0.11016666,3,-0.0036952693
MSFT,2022-07-17,0.284225,4,0.20076558
MSFT,2022-07-18,0.033816665,12,-0.03144686
MSFT,2022-07-19,0.25906667,12,0.11733389
MSFT,2022-07-20,0.2582,12,0.3013992
MSFT,2022-07-21,0.10995455,11,0.052800454
MSFT,2022-07-22,-0.055099994,12,-0.40141976
MSFT,2022-07-23,0.32885,6,0.09036359
MSFT,2022-07-24,0.08037273,11,0.090044096
MSFT,2022-07-25,-0.04949167,12,-0.5089697
MSFT,2022-07-26,0.015816664,12,-0.41883036
MSFT,2022-07-27,0.20928334,12,0.20900285
MSFT,2022-07-28,0.100266665,12,-0.07206811
MSFT,2022-07-29,0.12885,8,0.19186495
MSFT,2022-07-30,0.24219999,2,-0.12015561
MSFT,2022-07-31,0.31845,2,0.33771002
MSFT,2022-08-01,0.06313333,12,0.025451908
MSFT,2022-08-02,0.06301666,12,-0.15015583
MSFT,2022-08-03,0.08803334,9,0.16097696
MSFT,2022-08-04,0.14995,6,0.26110128
MSFT,2022-08-05,0.24788572,7,0.13329534
MSFT,2022-08-06,-0.120400004,3,0.069541164
MSFT,2022-08-07,0.2838,5,0.09432947
MSFT,2022-08-08,0.0592,5,-0.042372398
MSFT,2022-08-09,0.22386,5,-0.0047113253
MSFT,2022-08-10,-0.1619,12,-0.0630493
MSFT,2022-08-11,0.15455835,12,-0.096424304
MSFT,2022-08-12,0.1055,8,0.002573952
MSFT,2022-08-13,0.0,2,0.059669096
MSFT,2022-08-14,0.008133332,3,0.045325264
MSFT,2022-08-15,0.048625004,12,0.155193
MSFT,2022-08-16,0.24953334,12,0.3012075
MSFT,2022-08-17,0.09206667,12,0.26355618
MSFT,2022-08-18,0.058663633,11,0.117505066
MSFT,2022-08-19,-0.08309999,8,-0.31112325
MSFT,2022-08-20,0.28153333,3,-0.09656618
MSFT,2022-08-21,0.296,1,-0.9165076
MSFT,2022-08-22,-0.094558336,12,-0.21616782
MSFT,2022-08-23,0.25039,10,0.27687964
MSFT,2022-08-24,0.09289091,11,-0.24020715
MSFT,2022-08-25,0.17583333,12,-0.08936056
MSFT,2022-08-26,0.0061749984,8,-0.22633415
MSFT,2022-08-27,-0.10606667,3,0.023451155
MSFT,2022-08-28,-0.1884,5,-0.5328433
MSFT,2022-08-29,-0.010009089,11,-0.4852291
MSFT,2022-08-30,0.120875,12,-0.16944225
MSFT,2022-08-31,0.0,6,0.12533061
MSFT,2022-09-01,0.08933333,12,-0.2378493
MSFT,2022-09-02,0.244775,12,0.092121236
MSFT,2022-09-03,-0.0516,1,0.021988034
MSFT,2022-09-04,0.3737,5,-0.21234146
MSFT,2022-09-05,-0.254825,4,0.06225703
MSFT,2022-09-06,0.055500004,12,-0.03665993
MSFT,2022-09-07,0.153725,12,-0.17730762
MSFT,2022-09-08,0.09482,10,0.06115392
MSFT,2022-09-09,0.23946667,3,0.29516876
MSFT,2022-09-10,0.0,3,-0.24316372
MSFT,2022-09-11,0.2089,5,0.124698535
MSFT,2022-09-12,0.18398,10,0.34411335
MSFT,2022-09-13,0.020641668,12,-0.4326074
MSFT,2022-09-14,0.026058337,12,0.17057888
MSFT,2022-09-15,0.019066663,12,-0.0573713
MSFT,2022-09-16,0.14115833,12,0.06619536
MSFT,2022-09-17,0.4215,1,0.078980446
MSFT,2022-09-19,0.0739,9,-0.34965262
MSFT,2022-09-20,0.006591665,12,-0.067359455
MSFT,2022-09-21,0.059074998,12,0.22970302
MSFT,2022-09-22,0.18006666,12,0.034876365
MSFT,2022-09-23,-0.026250003,12,-0.3133158
MSFT,2022-09-24,0.24335715,7,0.026832214
MSFT,2022-09-25,0.31845,2,0.061497115
MSFT,2022-09-26,-0.052008335,12,-0.006146617
MSFT,2022-09-27,-0.047625005,12,-0.06539082
MSFT,2022-09-28,0.14809166,12,-0.18750404
MSFT,2022-09-29,0.22605,12,-0.21519792
MSFT,2022-09-30,0.0387,12,-0.10374848
MSFT,2022-10-01,0.139925,4,0.11267289
MSFT,2022-10-02,0.0593,3,0.41818893
MSFT,2022-10-03,0.25611666,12,0.38229153
MSFT,2022-10-04,0.305625,12,0.29257226
MSFT,2022-10-05,0.1266,12,-0.052131902
MSFT,2022-10-06,-0.016066665,6,0.039810102
MSFT,2022-10-07,0.09645,12,-0.005273243
MSFT,2022-10-08,0.08895,2,-0.33973843
MSFT,2022-10-09,0.034233335,3,-0.2281736
MSFT,2022-10-10,-0.0014666667,12,-0.4395136
MSFT,2022-10-11,-0.0047416654,12,-0.111694776
MSFT,2022-10-12,0.096575,12,0.09038832
MSFT,2022-10-13,0.19530833,12,-0.027376106
MSFT,2022-10-14,-0.016171439,7,0.13631967
MSFT,2022-10-16,0.15890001,3,0.49622163
MSFT,2022-10-17,0.14532857,7,0.092638664
MSFT,2022-10-18,0.12205833,12,0.38154897
MSFT,2022-10-19,0.20973332,12,0.15351512
MSFT,2022-10-20,0.17478889,9,0.0567106
MSFT,2022-10-21,0.24585001,12,0.35444257
MSFT,2022-10-22,0.0,1,0.040171668
MSFT,2022-10-23,-0.037275,4,-0.12852111
MSFT,2022-10-24,-0.025658334,12,0.07083097
MSFT,2022-10-25,-0.009241668,12,-0.112452805
MSFT,2022-10-26,0.0057583353,12,-0.025952898
MSFT,2022-10-27,0.06241667,12,-0.21714799
MSFT,2022-10-28,0.017941667,12,0.060215358
MSFT,2022-10-29,-0.003920001,5,0.06098079
MSFT,2022-10-30,0.22036666,3,-0.025059894
MSFT,2022-10-31,0.055391666,12,-0.054634124
MSFT,2022-11-01,0.0938,12,-0.15932639
MSFT,2022-11-02,0.14718333,12,-0.034110527
MSFT,2022-11-03,0.12367501,12,-0.16226874
MSFT,2022-11-04,0.0730125,8,0.08043379
MSFT,2022-11-05,0.08275001,4,-0.08778647
MSFT,2022-11-06,-0.16463333,3,-0.07707509
MSFT,2022-11-07,0.03065,12,0.05074675
MSFT,2022-11-08,0.06830833,12,-0.3907567
MSFT,2022-11-09,0.03631818,11,-0.2081071
MSFT,2022-11-10,0.150225,12,0.025884164
MSFT,2022-11-11,0.18576364,11,0.11933496
MSFT,2022-11-12,0.0386,2,0.043357417
MSFT,2022-11-13,0.15246667,3,0.19289768
MSFT,2022-11-14,0.037249997,12,-0.20840938
MSFT,2022-11-15,0.107544445,9,0.18841508
MSFT,2022-11-16,0.00054166344,12,0.08496857
MSFT,2022-11-17,0.073477775,9,-0.14049745
MSFT,2022-11-18,0.355725,8,0.23247725
MSFT,2022-11-19,0.0,1,0.040011235
MSFT,2022-11-20,0.350525,4,0.2023153
MSFT,2022-11-21,0.05454286,7,0.10428434
MSFT,2022-11-22,0.33879998,6,0.1158439
MSFT,2022-11-23,0.14451666,12,0.035453614
MSFT,2022-11-24,0.27228332,6,0.4532405
MSFT,2022-11-25,-0.0029583313,12,-0.26833016
MSFT,2022-11-26,0.0,1,0.011403978
MSFT,2022-11-27,-0.20095,2,-0.17754285
MSFT,2022-11-28,-0.16915834,12,-0.52446145
MSFT,2022-11-29,0.22668889,9,-0.0008704
MSFT,2022-11-30,0.047816664,12,-0.12466282
MSFT,2022-12-01,0.10272499,12,-0.0024058223
MSFT,2022-12-02,0.12814444,9,0.06762113
MSFT,2022-12-03,-0.4939,1,-0.06474494
MSFT,2022-12-04,0.07467778,9,0.10194131
MSFT,2022-12-05,0.17293,10,0.058787238
MSFT,2022-12-06,0.1671,11,0.123566076
MSFT,2022-12-07,0.1399,12,0.16405316
MSFT,2022-12-08,-0.004491667,12,0.053771432
MSFT,2022-12-09,0.16774446,9,0.08251933
MSFT,2022-12-10,0.534,2,0.075603835
MSFT,2022-12-11,0.6141,3,-0.2895613
MSFT,2022-12-12,0.035641667,12,0.08143047
MSFT,2022-12-13,0.27628335,12,0.112995945
MSFT,2022-12-14,0.021036364,11,0.0991158
MSFT,2022-12-15,0.10433333,12,-0.019031718
MSFT,2022-12-16,0.33825,4,0.10953035
MSFT,2022-12-17,0.09545,4,0.026514452
MSFT,2022-12-18,0.1909,2,0.108765006
MSFT,2022-12-19,0.27671668,12,0.23963328
MSFT,2022-12-20,0.04526667,12,-0.2137108
MSFT,2022-12-21,0.2172125,8,0.11839956
MSFT,2022-12-22,0.029241664,12,-0.07143674
MSFT,2022-12-23,0.22565,8,0.056660883
MSFT,2022-12-24,-0.24695,2,-0.3558764
MSFT,2022-12-25,0.2263,1,0.49266526
MSFT,2022-12-26,0.174475,4,-0.3209725
MSFT,2022-12-27,0.07946666,12,-0.1751706
MSFT,2022-12-28,0.2195,11,0.2627623
MSFT,2022-12-29,0.249875,12,0.26461354
MSFT,2022-12-30,-0.005550004,12,-0.26100585
MSFT,2022-12-31,0.23064443,9,0.42065412
MSFT,2023-01-01,0.3818,1,0.76747215
MSFT,2023-01-02,0.214425,8,0.18952344
MSFT,2023-01-03,0.20086665,12,0.05493393
MSFT,2023-01-04,0.06485833,12,0.0036082119
MSFT,2023-01-05,0.04921667,12,-0.052238632
MSFT,2023-01-06,0.26305833,12,0.059691977
MSFT,2023-01-07,0.20404999,4,0.025338348
MSFT,2023-01-08,0.1779,1,0.8192486
MSFT,2023-01-09,0.17334445,9,0.14355619
MSFT,2023-01-10,0.059241664,12,0.069788106
MSFT,2023-01-11,-0.0061583356,12,-0.08075412
MSFT,2023-01-12,0.21800834,12,-0.047919556
MSFT,2023-01-13,0.20599999,6,0.14804356
MSFT,2023-01-14,0.0,3,0.16051777
MSFT,2023-01-15,0.5355666,3,-0.25724807
MSFT,2023-01-16,0.2129,12,0.035399083
MSFT,2023-01-17,0.12745833,12,-0.26490578
MSFT,2023-01-18,0.06628334,12,-0.07499377
MSFT,2023-01-19,-0.26356667,12,-0.5618111
MSFT,2023-01-20,0.18454166,12,0.11108447
MSFT,2023-01-21,0.2173,3,-0.053455014
MSFT,2023-01-22,-0.023179999,5,0.022111489
MSFT,2023-01-23,0.10626667,12,0.17639346
MSFT,2023-01-24,-0.013375,12,-0.13020603
MSFT,2023-01-25,-0.08309167,12,-0.33535835
MSFT,2023-01-26,0.12544167,12,-0.067757234
MSFT,2023-01-27,0.1681,12,0.10926547
MSFT,2023-01-28,0.2123,3,0.08616712
MSFT,2023-01-29,0.29966667,6,0.08934859
MSFT,2023-01-30,0.20385833,12,0.14739309
MSFT,2023-01-31,0.11113334,12,-0.01616069
MSFT,2023-02-01,0.20480001,12,-0.026945898
MSFT,2023-02-02,0.042508334,12,-0.1515919
MSFT,2023-02-03,0.070991665,12,-0.0008050871
MSFT,2023-02-05,0.52175,2,0.498645
MSFT,2023-02-06,0.09713333,12,0.040896352
MSFT,2023-02-07,0.14896667,12,0.044697717
MSFT,2023-02-08,0.21233332,12,0.14781708
MSFT,2023-02-09,0.17151666,12,-0.16747238
MSFT,2023-02-10,0.124749996,12,-0.14372541
MSFT,2023-02-11,0.28637144,7,-0.106439434
MSFT,2023-02-12,0.08913333,6,0.13635068
MSFT,2023-02-13,0.063925005,12,0.02835653
MSFT,2023-02-14,0.13086666,12,-0.05069248
MSFT,2023-02-15,0.10155833,12,-0.043593884
MSFT,2023-02-16,0.07715833,12,-0.017094137
MSFT,2023-02-17,0.17208333,12,0.036904316
MSFT,2023-02-18,0.2348,7,-0.045677584
MSFT,2023-02-19,0.21168001,5,0.012939535
MSFT,2023-02-20,0.38689998,7,0.32224044
MSFT,2023-02-21,-0.05825,12,-0.2587624
MSFT,2023-02-22,0.11126667,12,0.10596898
MSFT,2023-02-23,0.14203332,12,0.028198741
MSFT,2023-02-24,0.41009998,3,0.045546766
MSFT,2023-02-25,0.2897,4,-0.015716145
MSFT,2023-02-26,0.36194,5,0.4329427
MSFT,2023-02-27,0.15161666,12,0.03589279
MSFT,2023-02-28,0.2784,9,0.23084678
MSFT,2023-03-01,0.008016667,12,-0.05204618
MSFT,2023-03-02,0.09042499,12,0.38238168
MSFT,2023-03-03,0.30551666,12,0.13137756
MSFT,2023-03-04,0.36975002,6,0.061965767
MSFT,2023-03-05,0.067433335,3,0.046247646
MSFT,2023-03-06,0.10999167,12,0.09513078
MSFT,2023-03-07,0.071833335,12,0.09459319
MSFT,2023-03-08,0.14598888,9,0.19754884
MSFT,2023-03-09,0.048900004,12,0.11002716
MSFT,2023-03-10,0.08635,8,0.08485271
MSFT,2023-03-11,0.16610001,3,-0.2552942
MSFT,2023-03-12,-0.11756667,3,0.13223477
MSFT,2023-03-13,0.074758336,12,-0.01641123
MSFT,2023-03-14,0.11660833,12,0.04619273
MSFT,2023-03-15,0.14340833,12,0.19702804
MSFT,2023-03-16,0.1887,12,0.24907959
MSFT,2023-03-17,0.117300004,12,0.024460644
MSFT,2023-03-18,0.29756668,6,0.12638208
MSFT,2023-03-19,0.26123333,3,-0.1292507
MSFT,2023-03-20,0.14415,12,-0.05154295
MSFT,2023-03-21,0.0636,12,0.028824257
MSFT,2023-03-22,0.138375,12,0.1776128
MSFT,2023-03-23,0.22298335,12,0.14968473
MSFT,2023-03-24,0.11744166,12,-0.00059526664
MSFT,2023-03-25,0.0,4,-0.28859365
MSFT,2023-03-26,-0.15615,4,0.21722774
MSFT,2023-03-27,0.13864167,12,0.15416338
MSFT,2023-03-28,0.19749166,12,0.08748061
MSFT,2023-03-29,0.123625,12,0.091825895
MSFT,2023-03-30,-0.0024833332,12,-0.16860664
MSFT,2023-03-31,0.17786665,12,-0.07444022
MSFT,2023-04-01,0.31845,2,0.056849413
MSFT,2023-04-02,0.2681,6,-0.081812344
MSFT,2023-04-03,-0.0013999989,12,-0.22286205
MSFT,2023-04-04,0.27811667,12,0.07729299
MSFT,2023-04-05,0.033899993,12,0.052529063
MSFT,2023-04-06,-0.08895,12,0.036872067
MSFT,2023-04-07,0.005450003,4,-0.14732036
MSFT,2023-04-08,-0.0872,4,-0.075116426
MSFT,2023-04-09,0.2123,3,-0.20948172
MSFT,2023-04-10,0.09652499,12,-0.077085145
MSFT,2023-04-11,0.08843333,12,-0.0043728775
MSFT,2023-04-12,0.20353334,12,0.155699
MSFT,2023-04-13,0.10501667,12,0.114004016
MSFT,2023-04-14,0.20367499,12,0.18725693
MSFT,2023-04-15,0.18784,5,0.33023044
MSFT,2023-04-16,0.0739,5,-0.05359906
MSFT,2023-04-17,0.055433333,12,-0.08920462
MSFT,2023-04-18,0.279825,12,0.21994431
MSFT,2023-04-19,0.108508326,12,0.08020822
MSFT,2023-04-20,0.029375002,12,-0.08066264
